time,altitude,velocity,acceleration
378.11,798453,566.465,-9.81
378.12,798458,566.367,-9.81
378.13,798464,566.269,-9.81
378.14,798470,566.17,-9.81
378.15,798475,566.072,-9.81
378.16,798481,565.974,-9.81
378.17,798487,565.876,-9.81
378.18,798492,565.778,-9.81
378.19,798498,565.68,-9.81
378.2,798504,565.582,-9.81
378.21,798509,565.484,-9.81
378.22,798515,565.386,-9.81
378.23,798521,565.288,-9.81
378.24,798526,565.189,-9.81
378.25,798532,565.091,-9.81
378.26,798538,564.993,-9.81
378.27,798543,564.895,-9.81
378.28,798549,564.797,-9.81
378.29,798555,564.699,-9.81
378.3,798560,564.601,-9.81
378.31,798566,564.503,-9.81
378.32,798572,564.405,-9.81
378.33,798577,564.307,-9.81
378.34,798583,564.208,-9.81
378.35,798588,564.11,-9.81
378.36,798594,564.012,-9.81
378.37,798600,563.914,-9.81
378.38,798605,563.816,-9.81
378.39,798611,563.718,-9.81
378.4,798617,563.62,-9.81
378.41,798622,563.522,-9.81
378.42,798628,563.424,-9.81
378.43,798634,563.326,-9.81
378.44,798639,563.227,-9.81
378.45,798645,563.129,-9.81
378.46,798650,563.031,-9.81
378.47,798656,562.933,-9.81
378.48,798662,562.835,-9.81
378.49,798667,562.737,-9.81
378.5,798673,562.639,-9.81
378.51,798679,562.541,-9.81
378.52,798684,562.443,-9.81
378.53,798690,562.345,-9.81
378.54,798695,562.246,-9.81
378.55,798701,562.148,-9.81
378.56,798707,562.05,-9.81
378.57,798712,561.952,-9.81
378.58,798718,561.854,-9.81
378.59,798724,561.756,-9.81
378.6,798729,561.658,-9.81
378.61,798735,561.56,-9.81
378.62,798740,561.462,-9.81
378.63,798746,561.364,-9.81
378.64,798752,561.265,-9.81
378.65,798757,561.167,-9.81
378.66,798763,561.069,-9.81
378.67,798768,560.971,-9.81
378.68,798774,560.873,-9.81
378.69,798780,560.775,-9.81
378.7,798785,560.677,-9.81
378.71,798791,560.579,-9.81
378.72,798796,560.481,-9.81
378.73,798802,560.383,-9.81
378.74,798808,560.284,-9.81
378.75,798813,560.186,-9.81
378.76,798819,560.088,-9.81
378.77,798824,559.99,-9.81
378.78,798830,559.892,-9.81
378.79,798836,559.794,-9.81
378.8,798841,559.696,-9.81
378.81,798847,559.598,-9.81
378.82,798852,559.5,-9.81
378.83,798858,559.402,-9.81
378.84,798864,559.303,-9.81
378.85,798869,559.205,-9.81
378.86,798875,559.107,-9.81
378.87,798880,559.009,-9.81
378.88,798886,558.911,-9.81
378.89,798892,558.813,-9.81
378.9,798897,558.715,-9.81
378.91,798903,558.617,-9.81
378.92,798908,558.519,-9.81
378.93,798914,558.421,-9.81
378.94,798920,558.322,-9.81
378.95,798925,558.224,-9.81
378.96,798931,558.126,-9.81
378.97,798936,558.028,-9.81
378.98,798942,557.93,-9.81
378.99,798947,557.832,-9.81
379,798953,557.734,-9.81
379.01,798959,557.636,-9.81
379.02,798964,557.538,-9.81
379.03,798970,557.44,-9.81
379.04,798975,557.341,-9.81
379.05,798981,557.243,-9.81
379.06,798986,557.145,-9.81
379.07,798992,557.047,-9.81
379.08,798998,556.949,-9.81
379.09,799003,556.851,-9.81
379.1,799009,556.753,-9.81
379.11,799014,556.655,-9.81
379.12,799020,556.557,-9.81
379.13,799025,556.459,-9.81
379.14,799031,556.36,-9.81
379.15,799037,556.262,-9.81
379.16,799042,556.164,-9.81
379.17,799048,556.066,-9.81
379.18,799053,555.968,-9.81
379.19,799059,555.87,-9.81
379.2,799064,555.772,-9.81
379.21,799070,555.674,-9.81
379.22,799075,555.576,-9.81
379.23,799081,555.478,-9.81
379.24,799087,555.379,-9.81
379.25,799092,555.281,-9.81
379.26,799098,555.183,-9.81
379.27,799103,555.085,-9.81
379.28,799109,554.987,-9.81
379.29,799114,554.889,-9.81
379.3,799120,554.791,-9.81
379.31,799125,554.693,-9.81
379.32,799131,554.595,-9.81
379.33,799137,554.497,-9.81
379.34,799142,554.398,-9.81
379.35,799148,554.3,-9.81
379.36,799153,554.202,-9.81
379.37,799159,554.104,-9.81
379.38,799164,554.006,-9.81
379.39,799170,553.908,-9.81
379.4,799175,553.81,-9.81
379.41,799181,553.712,-9.81
379.42,799186,553.614,-9.81
379.43,799192,553.516,-9.81
379.44,799197,553.417,-9.81
379.45,799203,553.319,-9.81
379.46,799209,553.221,-9.81
379.47,799214,553.123,-9.81
379.48,799220,553.025,-9.81
379.49,799225,552.927,-9.81
379.5,799231,552.829,-9.81
379.51,799236,552.731,-9.81
379.52,799242,552.633,-9.81
379.53,799247,552.535,-9.81
379.54,799253,552.436,-9.81
379.55,799258,552.338,-9.81
379.56,799264,552.24,-9.81
379.57,799269,552.142,-9.81
379.58,799275,552.044,-9.81
379.59,799280,551.946,-9.81
379.6,799286,551.848,-9.81
379.61,799291,551.75,-9.81
379.62,799297,551.652,-9.81
379.63,799302,551.554,-9.81
379.64,799308,551.455,-9.81
379.65,799313,551.357,-9.81
379.66,799319,551.259,-9.81
379.67,799324,551.161,-9.81
379.68,799330,551.063,-9.81
379.69,799335,550.965,-9.81
379.7,799341,550.867,-9.81
379.71,799347,550.769,-9.81
379.72,799352,550.671,-9.81
379.73,799358,550.573,-9.81
379.74,799363,550.474,-9.81
379.75,799369,550.376,-9.81
379.76,799374,550.278,-9.81
379.77,799380,550.18,-9.81
379.78,799385,550.082,-9.81
379.79,799391,549.984,-9.81
379.8,799396,549.886,-9.81
379.81,799402,549.788,-9.81
379.82,799407,549.69,-9.81
379.83,799413,549.592,-9.81
379.84,799418,549.493,-9.81
379.85,799424,549.395,-9.81
379.86,799429,549.297,-9.81
379.87,799434,549.199,-9.81
379.88,799440,549.101,-9.81
379.89,799445,549.003,-9.81
379.9,799451,548.905,-9.81
379.91,799456,548.807,-9.81
379.92,799462,548.709,-9.81
379.93,799467,548.611,-9.81
379.94,799473,548.512,-9.81
379.95,799478,548.414,-9.81
379.96,799484,548.316,-9.81
379.97,799489,548.218,-9.81
379.98,799495,548.12,-9.81
379.99,799500,548.022,-9.81
380,799506,547.924,-9.81
380.01,799511,547.826,-9.81
380.02,799517,547.728,-9.81
380.03,799522,547.63,-9.81
380.04,799528,547.531,-9.81
380.05,799533,547.433,-9.81
380.06,799539,547.335,-9.81
380.07,799544,547.237,-9.81
380.08,799550,547.139,-9.81
380.09,799555,547.041,-9.81
380.1,799561,546.943,-9.81
380.11,799566,546.845,-9.81
380.12,799571,546.747,-9.81
380.13,799577,546.649,-9.81
380.14,799582,546.55,-9.81
380.15,799588,546.452,-9.81
380.16,799593,546.354,-9.81
380.17,799599,546.256,-9.81
380.18,799604,546.158,-9.81
380.19,799610,546.06,-9.81
380.2,799615,545.962,-9.81
380.21,799621,545.864,-9.81
380.22,799626,545.766,-9.81
380.23,799632,545.668,-9.81
380.24,799637,545.569,-9.81
380.25,799642,545.471,-9.81
380.26,799648,545.373,-9.81
380.27,799653,545.275,-9.81
380.28,799659,545.177,-9.81
380.29,799664,545.079,-9.81
380.3,799670,544.981,-9.81
380.31,799675,544.883,-9.81
380.32,799681,544.785,-9.81
380.33,799686,544.687,-9.81
380.34,799692,544.588,-9.81
380.35,799697,544.49,-9.81
380.36,799702,544.392,-9.81
380.37,799708,544.294,-9.81
380.38,799713,544.196,-9.81
380.39,799719,544.098,-9.81
380.4,799724,544,-9.81
380.41,799730,543.902,-9.81
380.42,799735,543.804,-9.81
380.43,799740,543.706,-9.81
380.44,799746,543.607,-9.81
380.45,799751,543.509,-9.81
380.46,799757,543.411,-9.81
380.47,799762,543.313,-9.81
380.48,799768,543.215,-9.81
380.49,799773,543.117,-9.81
380.5,799779,543.019,-9.81
380.51,799784,542.921,-9.81
380.52,799789,542.823,-9.81
380.53,799795,542.725,-9.81
380.54,799800,542.626,-9.81
380.55,799806,542.528,-9.81
380.56,799811,542.43,-9.81
380.57,799816,542.332,-9.81
380.58,799822,542.234,-9.81
380.59,799827,542.136,-9.81
380.6,799833,542.038,-9.81
380.61,799838,541.94,-9.81
380.62,799844,541.842,-9.81
380.63,799849,541.744,-9.81
380.64,799854,541.645,-9.81
380.65,799860,541.547,-9.81
380.66,799865,541.449,-9.81
380.67,799871,541.351,-9.81
380.68,799876,541.253,-9.81
380.69,799882,541.155,-9.81
380.7,799887,541.057,-9.81
380.71,799892,540.959,-9.81
380.72,799898,540.861,-9.81
380.73,799903,540.763,-9.81
380.74,799909,540.664,-9.81
380.75,799914,540.566,-9.81
380.76,799919,540.468,-9.81
380.77,799925,540.37,-9.81
380.78,799930,540.272,-9.81
380.79,799936,540.174,-9.81
380.8,799941,540.076,-9.81
380.81,799946,539.978,-9.81
380.82,799952,539.88,-9.81
380.83,799957,539.782,-9.81
380.84,799963,539.683,-9.81
380.85,799968,539.585,-9.81
380.86,799973,539.487,-9.81
380.87,799979,539.389,-9.81
380.88,799984,539.291,-9.81
380.89,799990,539.193,-9.81
380.9,799995,539.095,-9.81
380.91,800000,538.997,-9.81
380.92,800006,538.899,-9.81
380.93,800011,538.801,-9.81
380.94,800016,538.702,-9.81
380.95,800022,538.604,-9.81
380.96,800027,538.506,-9.81
380.97,800033,538.408,-9.81
380.98,800038,538.31,-9.81
380.99,800043,538.212,-9.81
381,800049,538.114,-9.81
381.01,800054,538.016,-9.81
381.02,800060,537.918,-9.81
381.03,800065,537.82,-9.81
381.04,800070,537.721,-9.81
381.05,800076,537.623,-9.81
381.06,800081,537.525,-9.81
381.07,800086,537.427,-9.81
381.08,800092,537.329,-9.81
381.09,800097,537.231,-9.81
381.1,800103,537.133,-9.81
381.11,800108,537.035,-9.81
381.12,800113,536.937,-9.81
381.13,800119,536.839,-9.81
381.14,800124,536.74,-9.81
381.15,800129,536.642,-9.81
381.16,800135,536.544,-9.81
381.17,800140,536.446,-9.81
381.18,800145,536.348,-9.81
381.19,800151,536.25,-9.81
381.2,800156,536.152,-9.81
381.21,800162,536.054,-9.81
381.22,800167,535.956,-9.81
381.23,800172,535.858,-9.81
381.24,800178,535.759,-9.81
381.25,800183,535.661,-9.81
381.26,800188,535.563,-9.81
381.27,800194,535.465,-9.81
381.28,800199,535.367,-9.81
381.29,800204,535.269,-9.81
381.3,800210,535.171,-9.81
381.31,800215,535.073,-9.81
381.32,800220,534.975,-9.81
381.33,800226,534.877,-9.81
381.34,800231,534.778,-9.81
381.35,800236,534.68,-9.81
381.36,800242,534.582,-9.81
381.37,800247,534.484,-9.81
381.38,800253,534.386,-9.81
381.39,800258,534.288,-9.81
381.4,800263,534.19,-9.81
381.41,800269,534.092,-9.81
381.42,800274,533.994,-9.81
381.43,800279,533.896,-9.81
381.44,800285,533.797,-9.81
381.45,800290,533.699,-9.81
381.46,800295,533.601,-9.81
381.47,800301,533.503,-9.81
381.48,800306,533.405,-9.81
381.49,800311,533.307,-9.81
381.5,800317,533.209,-9.81
381.51,800322,533.111,-9.81
381.52,800327,533.013,-9.81
381.53,800333,532.915,-9.81
381.54,800338,532.816,-9.81
381.55,800343,532.718,-9.81
381.56,800349,532.62,-9.81
381.57,800354,532.522,-9.81
381.58,800359,532.424,-9.81
381.59,800365,532.326,-9.81
381.6,800370,532.228,-9.81
381.61,800375,532.13,-9.81
381.62,800380,532.032,-9.81
381.63,800386,531.934,-9.81
381.64,800391,531.835,-9.81
381.65,800396,531.737,-9.81
381.66,800402,531.639,-9.81
381.67,800407,531.541,-9.81
381.68,800412,531.443,-9.81
381.69,800418,531.345,-9.81
381.7,800423,531.247,-9.81
381.71,800428,531.149,-9.81
381.72,800434,531.051,-9.81
381.73,800439,530.953,-9.81
381.74,800444,530.854,-9.81
381.75,800450,530.756,-9.81
381.76,800455,530.658,-9.81
381.77,800460,530.56,-9.81
381.78,800465,530.462,-9.81
381.79,800471,530.364,-9.81
381.8,800476,530.266,-9.81
381.81,800481,530.168,-9.81
381.82,800487,530.07,-9.81
381.83,800492,529.972,-9.81
381.84,800497,529.873,-9.81
381.85,800503,529.775,-9.81
381.86,800508,529.677,-9.81
381.87,800513,529.579,-9.81
381.88,800518,529.481,-9.81
381.89,800524,529.383,-9.81
381.9,800529,529.285,-9.81
381.91,800534,529.187,-9.81
381.92,800540,529.089,-9.81
381.93,800545,528.991,-9.81
381.94,800550,528.892,-9.81
381.95,800556,528.794,-9.81
381.96,800561,528.696,-9.81
381.97,800566,528.598,-9.81
381.98,800571,528.5,-9.81
381.99,800577,528.402,-9.81
382,800582,528.304,-9.81
382.01,800587,528.206,-9.81
382.02,800592,528.108,-9.81
382.03,800598,528.01,-9.81
382.04,800603,527.911,-9.81
382.05,800608,527.813,-9.81
382.06,800614,527.715,-9.81
382.07,800619,527.617,-9.81
382.08,800624,527.519,-9.81
382.09,800629,527.421,-9.81
382.1,800635,527.323,-9.81
382.11,800640,527.225,-9.81
382.12,800645,527.127,-9.81
382.13,800651,527.029,-9.81
382.14,800656,526.93,-9.81
382.15,800661,526.832,-9.81
382.16,800666,526.734,-9.81
382.17,800672,526.636,-9.81
382.18,800677,526.538,-9.81
382.19,800682,526.44,-9.81
382.2,800687,526.342,-9.81
382.21,800693,526.244,-9.81
382.22,800698,526.146,-9.81
382.23,800703,526.048,-9.81
382.24,800708,525.949,-9.81
382.25,800714,525.851,-9.81
382.26,800719,525.753,-9.81
382.27,800724,525.655,-9.81
382.28,800729,525.557,-9.81
382.29,800735,525.459,-9.81
382.3,800740,525.361,-9.81
382.31,800745,525.263,-9.81
382.32,800750,525.165,-9.81
382.33,800756,525.067,-9.81
382.34,800761,524.968,-9.81
382.35,800766,524.87,-9.81
382.36,800771,524.772,-9.81
382.37,800777,524.674,-9.81
382.38,800782,524.576,-9.81
382.39,800787,524.478,-9.81
382.4,800792,524.38,-9.81
382.41,800798,524.282,-9.81
382.42,800803,524.184,-9.81
382.43,800808,524.086,-9.81
382.44,800813,523.987,-9.81
382.45,800819,523.889,-9.81
382.46,800824,523.791,-9.81
382.47,800829,523.693,-9.81
382.48,800834,523.595,-9.81
382.49,800840,523.497,-9.81
382.5,800845,523.399,-9.81
382.51,800850,523.301,-9.81
382.52,800855,523.203,-9.81
382.53,800861,523.105,-9.81
382.54,800866,523.006,-9.81
382.55,800871,522.908,-9.81
382.56,800876,522.81,-9.81
382.57,800881,522.712,-9.81
382.58,800887,522.614,-9.81
382.59,800892,522.516,-9.81
382.6,800897,522.418,-9.81
382.61,800902,522.32,-9.81
382.62,800908,522.222,-9.81
382.63,800913,522.124,-9.81
382.64,800918,522.025,-9.81
382.65,800923,521.927,-9.81
382.66,800928,521.829,-9.81
382.67,800934,521.731,-9.81
382.68,800939,521.633,-9.81
382.69,800944,521.535,-9.81
382.7,800949,521.437,-9.81
382.71,800955,521.339,-9.81
382.72,800960,521.241,-9.81
382.73,800965,521.143,-9.81
382.74,800970,521.044,-9.81
382.75,800975,520.946,-9.81
382.76,800981,520.848,-9.81
382.77,800986,520.75,-9.81
382.78,800991,520.652,-9.81
382.79,800996,520.554,-9.81
382.8,801001,520.456,-9.81
382.81,801007,520.358,-9.81
382.82,801012,520.26,-9.81
382.83,801017,520.162,-9.81
382.84,801022,520.063,-9.81
382.85,801027,519.965,-9.81
382.86,801033,519.867,-9.81
382.87,801038,519.769,-9.81
382.88,801043,519.671,-9.81
382.89,801048,519.573,-9.81
382.9,801053,519.475,-9.81
382.91,801059,519.377,-9.81
382.92,801064,519.279,-9.81
382.93,801069,519.181,-9.81
382.94,801074,519.082,-9.81
382.95,801079,518.984,-9.81
382.96,801085,518.886,-9.81
382.97,801090,518.788,-9.81
382.98,801095,518.69,-9.81
382.99,801100,518.592,-9.81
383,801105,518.494,-9.81
383.01,801110,518.396,-9.81
383.02,801116,518.298,-9.81
383.03,801121,518.2,-9.81
383.04,801126,518.101,-9.81
383.05,801131,518.003,-9.81
383.06,801136,517.905,-9.81
383.07,801142,517.807,-9.81
383.08,801147,517.709,-9.81
383.09,801152,517.611,-9.81
383.1,801157,517.513,-9.81
383.11,801162,517.415,-9.81
383.12,801167,517.317,-9.81
383.13,801173,517.219,-9.81
383.14,801178,517.12,-9.81
383.15,801183,517.022,-9.81
383.16,801188,516.924,-9.81
383.17,801193,516.826,-9.81
383.18,801198,516.728,-9.81
383.19,801204,516.63,-9.81
383.2,801209,516.532,-9.81
383.21,801214,516.434,-9.81
383.22,801219,516.336,-9.81
383.23,801224,516.238,-9.81
383.24,801229,516.139,-9.81
383.25,801235,516.041,-9.81
383.26,801240,515.943,-9.81
383.27,801245,515.845,-9.81
383.28,801250,515.747,-9.81
383.29,801255,515.649,-9.81
383.3,801260,515.551,-9.81
383.31,801266,515.453,-9.81
383.32,801271,515.355,-9.81
383.33,801276,515.257,-9.81
383.34,801281,515.158,-9.81
383.35,801286,515.06,-9.81
383.36,801291,514.962,-9.81
383.37,801296,514.864,-9.81
383.38,801302,514.766,-9.81
383.39,801307,514.668,-9.81
383.4,801312,514.57,-9.81
383.41,801317,514.472,-9.81
383.42,801322,514.374,-9.81
383.43,801327,514.276,-9.81
383.44,801332,514.177,-9.81
383.45,801338,514.079,-9.81
383.46,801343,513.981,-9.81
383.47,801348,513.883,-9.81
383.48,801353,513.785,-9.81
383.49,801358,513.687,-9.81
383.5,801363,513.589,-9.81
383.51,801368,513.491,-9.81
383.52,801374,513.393,-9.81
383.53,801379,513.295,-9.81
383.54,801384,513.196,-9.81
383.55,801389,513.098,-9.81
383.56,801394,513,-9.81
383.57,801399,512.902,-9.81
383.58,801404,512.804,-9.81
383.59,801409,512.706,-9.81
383.6,801415,512.608,-9.81
383.61,801420,512.51,-9.81
383.62,801425,512.412,-9.81
383.63,801430,512.314,-9.81
383.64,801435,512.215,-9.81
383.65,801440,512.117,-9.81
383.66,801445,512.019,-9.81
383.67,801450,511.921,-9.81
383.68,801456,511.823,-9.81
383.69,801461,511.725,-9.81
383.7,801466,511.627,-9.81
383.71,801471,511.529,-9.81
383.72,801476,511.431,-9.81
383.73,801481,511.333,-9.81
383.74,801486,511.234,-9.81
383.75,801491,511.136,-9.81
383.76,801496,511.038,-9.81
383.77,801502,510.94,-9.81
383.78,801507,510.842,-9.81
383.79,801512,510.744,-9.81
383.8,801517,510.646,-9.81
383.81,801522,510.548,-9.81
383.82,801527,510.45,-9.81
383.83,801532,510.352,-9.81
383.84,801537,510.253,-9.81
383.85,801542,510.155,-9.81
383.86,801548,510.057,-9.81
383.87,801553,509.959,-9.81
383.88,801558,509.861,-9.81
383.89,801563,509.763,-9.81
383.9,801568,509.665,-9.81
383.91,801573,509.567,-9.81
383.92,801578,509.469,-9.81
383.93,801583,509.371,-9.81
383.94,801588,509.272,-9.81
383.95,801593,509.174,-9.81
383.96,801598,509.076,-9.81
383.97,801604,508.978,-9.81
383.98,801609,508.88,-9.81
383.99,801614,508.782,-9.81
384,801619,508.684,-9.81
384.01,801624,508.586,-9.81
384.02,801629,508.488,-9.81
384.03,801634,508.39,-9.81
384.04,801639,508.291,-9.81
384.05,801644,508.193,-9.81
384.06,801649,508.095,-9.81
384.07,801654,507.997,-9.81
384.08,801659,507.899,-9.81
384.09,801665,507.801,-9.81
384.1,801670,507.703,-9.81
384.11,801675,507.605,-9.81
384.12,801680,507.507,-9.81
384.13,801685,507.409,-9.81
384.14,801690,507.31,-9.81
384.15,801695,507.212,-9.81
384.16,801700,507.114,-9.81
384.17,801705,507.016,-9.81
384.18,801710,506.918,-9.81
384.19,801715,506.82,-9.81
384.2,801720,506.722,-9.81
384.21,801725,506.624,-9.81
384.22,801730,506.526,-9.81
384.23,801736,506.428,-9.81
384.24,801741,506.329,-9.81
384.25,801746,506.231,-9.81
384.26,801751,506.133,-9.81
384.27,801756,506.035,-9.81
384.28,801761,505.937,-9.81
384.29,801766,505.839,-9.81
384.3,801771,505.741,-9.81
384.31,801776,505.643,-9.81
384.32,801781,505.545,-9.81
384.33,801786,505.447,-9.81
384.34,801791,505.348,-9.81
384.35,801796,505.25,-9.81
384.36,801801,505.152,-9.81
384.37,801806,505.054,-9.81
384.38,801811,504.956,-9.81
384.39,801816,504.858,-9.81
384.4,801821,504.76,-9.81
384.41,801827,504.662,-9.81
384.42,801832,504.564,-9.81
384.43,801837,504.466,-9.81
384.44,801842,504.367,-9.81
384.45,801847,504.269,-9.81
384.46,801852,504.171,-9.81
384.47,801857,504.073,-9.81
384.48,801862,503.975,-9.81
384.49,801867,503.877,-9.81
384.5,801872,503.779,-9.81
384.51,801877,503.681,-9.81
384.52,801882,503.583,-9.81
384.53,801887,503.485,-9.81
384.54,801892,503.386,-9.81
384.55,801897,503.288,-9.81
384.56,801902,503.19,-9.81
384.57,801907,503.092,-9.81
384.58,801912,502.994,-9.81
384.59,801917,502.896,-9.81
384.6,801922,502.798,-9.81
384.61,801927,502.7,-9.81
384.62,801932,502.602,-9.81
384.63,801937,502.504,-9.81
384.64,801942,502.405,-9.81
384.65,801947,502.307,-9.81
384.66,801952,502.209,-9.81
384.67,801957,502.111,-9.81
384.68,801962,502.013,-9.81
384.69,801967,501.915,-9.81
384.7,801972,501.817,-9.81
384.71,801977,501.719,-9.81
384.72,801982,501.621,-9.81
384.73,801988,501.523,-9.81
384.74,801993,501.424,-9.81
384.75,801998,501.326,-9.81
384.76,802003,501.228,-9.81
384.77,802008,501.13,-9.81
384.78,802013,501.032,-9.81
384.79,802018,500.934,-9.81
384.8,802023,500.836,-9.81
384.81,802028,500.738,-9.81
384.82,802033,500.64,-9.81
384.83,802038,500.542,-9.81
384.84,802043,500.443,-9.81
384.85,802048,500.345,-9.81
384.86,802053,500.247,-9.81
384.87,802058,500.149,-9.81
384.88,802063,500.051,-9.81
384.89,802068,499.953,-9.81
384.9,802073,499.855,-9.81
384.91,802078,499.757,-9.81
384.92,802083,499.659,-9.81
384.93,802088,499.561,-9.81
384.94,802093,499.462,-9.81
384.95,802098,499.364,-9.81
384.96,802103,499.266,-9.81
384.97,802108,499.168,-9.81
384.98,802113,499.07,-9.81
384.99,802118,498.972,-9.81
385,802123,498.874,-9.81
385.01,802128,498.776,-9.81
385.02,802133,498.678,-9.81
385.03,802138,498.58,-9.81
385.04,802142,498.481,-9.81
385.05,802147,498.383,-9.81
385.06,802152,498.285,-9.81
385.07,802157,498.187,-9.81
385.08,802162,498.089,-9.81
385.09,802167,497.991,-9.81
385.1,802172,497.893,-9.81
385.11,802177,497.795,-9.81
385.12,802182,497.697,-9.81
385.13,802187,497.599,-9.81
385.14,802192,497.5,-9.81
385.15,802197,497.402,-9.81
385.16,802202,497.304,-9.81
385.17,802207,497.206,-9.81
385.18,802212,497.108,-9.81
385.19,802217,497.01,-9.81
385.2,802222,496.912,-9.81
385.21,802227,496.814,-9.81
385.22,802232,496.716,-9.81
385.23,802237,496.618,-9.81
385.24,802242,496.519,-9.81
385.25,802247,496.421,-9.81
385.26,802252,496.323,-9.81
385.27,802257,496.225,-9.81
385.28,802262,496.127,-9.81
385.29,802267,496.029,-9.81
385.3,802272,495.931,-9.81
385.31,802277,495.833,-9.81
385.32,802282,495.735,-9.81
385.33,802287,495.637,-9.81
385.34,802292,495.538,-9.81
385.35,802297,495.44,-9.81
385.36,802301,495.342,-9.81
385.37,802306,495.244,-9.81
385.38,802311,495.146,-9.81
385.39,802316,495.048,-9.81
385.4,802321,494.95,-9.81
385.41,802326,494.852,-9.81
385.42,802331,494.754,-9.81
385.43,802336,494.656,-9.81
385.44,802341,494.557,-9.81
385.45,802346,494.459,-9.81
385.46,802351,494.361,-9.81
385.47,802356,494.263,-9.81
385.48,802361,494.165,-9.81
385.49,802366,494.067,-9.81
385.5,802371,493.969,-9.81
385.51,802376,493.871,-9.81
385.52,802381,493.773,-9.81
385.53,802386,493.675,-9.81
385.54,802390,493.576,-9.81
385.55,802395,493.478,-9.81
385.56,802400,493.38,-9.81
385.57,802405,493.282,-9.81
385.58,802410,493.184,-9.81
385.59,802415,493.086,-9.81
385.6,802420,492.988,-9.81
385.61,802425,492.89,-9.81
385.62,802430,492.792,-9.81
385.63,802435,492.694,-9.81
385.64,802440,492.595,-9.81
385.65,802445,492.497,-9.81
385.66,802450,492.399,-9.81
385.67,802455,492.301,-9.81
385.68,802459,492.203,-9.81
385.69,802464,492.105,-9.81
385.7,802469,492.007,-9.81
385.71,802474,491.909,-9.81
385.72,802479,491.811,-9.81
385.73,802484,491.713,-9.81
385.74,802489,491.614,-9.81
385.75,802494,491.516,-9.81
385.76,802499,491.418,-9.81
385.77,802504,491.32,-9.81
385.78,802509,491.222,-9.81
385.79,802514,491.124,-9.81
385.8,802518,491.026,-9.81
385.81,802523,490.928,-9.81
385.82,802528,490.83,-9.81
385.83,802533,490.732,-9.81
385.84,802538,490.633,-9.81
385.85,802543,490.535,-9.81
385.86,802548,490.437,-9.81
385.87,802553,490.339,-9.81
385.88,802558,490.241,-9.81
385.89,802563,490.143,-9.81
385.9,802568,490.045,-9.81
385.91,802572,489.947,-9.81
385.92,802577,489.849,-9.81
385.93,802582,489.751,-9.81
385.94,802587,489.652,-9.81
385.95,802592,489.554,-9.81
385.96,802597,489.456,-9.81
385.97,802602,489.358,-9.81
385.98,802607,489.26,-9.81
385.99,802612,489.162,-9.81
386,802616,489.064,-9.81
386.01,802621,488.966,-9.81
386.02,802626,488.868,-9.81
386.03,802631,488.77,-9.81
386.04,802636,488.671,-9.81
386.05,802641,488.573,-9.81
386.06,802646,488.475,-9.81
386.07,802651,488.377,-9.81
386.08,802656,488.279,-9.81
386.09,802660,488.181,-9.81
386.1,802665,488.083,-9.81
386.11,802670,487.985,-9.81
386.12,802675,487.887,-9.81
386.13,802680,487.789,-9.81
386.14,802685,487.69,-9.81
386.15,802690,487.592,-9.81
386.16,802695,487.494,-9.81
386.17,802699,487.396,-9.81
386.18,802704,487.298,-9.81
386.19,802709,487.2,-9.81
386.2,802714,487.102,-9.81
386.21,802719,487.004,-9.81
386.22,802724,486.906,-9.81
386.23,802729,486.808,-9.81
386.24,802734,486.709,-9.81
386.25,802738,486.611,-9.81
386.26,802743,486.513,-9.81
386.27,802748,486.415,-9.81
386.28,802753,486.317,-9.81
386.29,802758,486.219,-9.81
386.3,802763,486.121,-9.81
386.31,802768,486.023,-9.81
386.32,802772,485.925,-9.81
386.33,802777,485.827,-9.81
386.34,802782,485.728,-9.81
386.35,802787,485.63,-9.81
386.36,802792,485.532,-9.81
386.37,802797,485.434,-9.81
386.38,802802,485.336,-9.81
386.39,802806,485.238,-9.81
386.4,802811,485.14,-9.81
386.41,802816,485.042,-9.81
386.42,802821,484.944,-9.81
386.43,802826,484.846,-9.81
386.44,802831,484.747,-9.81
386.45,802836,484.649,-9.81
386.46,802840,484.551,-9.81
386.47,802845,484.453,-9.81
386.48,802850,484.355,-9.81
386.49,802855,484.257,-9.81
386.5,802860,484.159,-9.81
386.51,802865,484.061,-9.81
386.52,802869,483.963,-9.81
386.53,802874,483.865,-9.81
386.54,802879,483.766,-9.81
386.55,802884,483.668,-9.81
386.56,802889,483.57,-9.81
386.57,802894,483.472,-9.81
386.58,802898,483.374,-9.81
386.59,802903,483.276,-9.81
386.6,802908,483.178,-9.81
386.61,802913,483.08,-9.81
386.62,802918,482.982,-9.81
386.63,802923,482.884,-9.81
386.64,802927,482.785,-9.81
386.65,802932,482.687,-9.81
386.66,802937,482.589,-9.81
386.67,802942,482.491,-9.81
386.68,802947,482.393,-9.81
386.69,802952,482.295,-9.81
386.7,802956,482.197,-9.81
386.71,802961,482.099,-9.81
386.72,802966,482.001,-9.81
386.73,802971,481.903,-9.81
386.74,802976,481.804,-9.81
386.75,802980,481.706,-9.81
386.76,802985,481.608,-9.81
386.77,802990,481.51,-9.81
386.78,802995,481.412,-9.81
386.79,803000,481.314,-9.81
386.8,803005,481.216,-9.81
386.81,803009,481.118,-9.81
386.82,803014,481.02,-9.81
386.83,803019,480.922,-9.81
386.84,803024,480.823,-9.81
386.85,803029,480.725,-9.81
